,venue,Team,Opposition,Over Number,Ball Number,current_run,run_rate,wickets_left,runs_till_5_over,score
216,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,9,5,109.0,11.084745762711865,10.0,55.0,240.0
217,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,9,6,110.0,11.0,10.0,55.0,240.0
218,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,1,112.0,11.01639344262295,10.0,55.0,240.0
219,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,2,112.0,10.838709677419354,10.0,55.0,240.0
220,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,3,116.0,11.047619047619047,10.0,55.0,240.0
221,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,4,117.0,10.96875,10.0,55.0,240.0
222,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,5,118.0,10.892307692307693,10.0,55.0,240.0
223,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,10,6,122.0,11.09090909090909,10.0,55.0,240.0
225,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,1,134.0,12.0,10.0,55.0,240.0
226,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,2,135.0,11.911764705882353,10.0,55.0,240.0
227,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,3,139.0,12.08695652173913,10.0,55.0,240.0
228,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,4,140.0,12.0,10.0,55.0,240.0
229,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,5,144.0,12.169014084507042,10.0,55.0,240.0
230,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,11,6,145.0,12.083333333333332,10.0,55.0,240.0
231,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,1,149.0,12.246575342465754,10.0,55.0,240.0
232,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,2,150.0,12.162162162162163,10.0,55.0,240.0
233,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,3,156.0,12.48,10.0,55.0,240.0
234,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,4,157.0,12.394736842105264,10.0,55.0,240.0
235,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,5,159.0,12.38961038961039,10.0,55.0,240.0
236,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,12,6,160.0,12.307692307692307,10.0,55.0,240.0
237,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,1,161.0,12.227848101265824,10.0,55.0,240.0
238,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,2,162.0,12.149999999999999,10.0,55.0,240.0
239,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,3,162.0,12.0,10.0,55.0,240.0
240,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,4,162.0,11.853658536585366,9.0,55.0,240.0
241,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,5,163.0,11.783132530120483,9.0,55.0,240.0
242,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,13,6,163.0,11.642857142857142,9.0,55.0,240.0
244,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,1,171.0,12.070588235294117,9.0,55.0,240.0
245,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,2,172.0,12.0,9.0,55.0,240.0
246,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,3,174.0,12.0,9.0,55.0,240.0
247,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,4,175.0,11.931818181818182,9.0,55.0,240.0
248,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,5,176.0,11.865168539325843,9.0,55.0,240.0
249,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,14,6,177.0,11.799999999999999,9.0,55.0,240.0
250,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,15,1,181.0,11.934065934065934,9.0,55.0,240.0
251,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,15,2,182.0,11.869565217391305,9.0,55.0,240.0
252,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,15,3,186.0,12.0,9.0,55.0,240.0
253,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,15,4,187.0,11.936170212765957,9.0,55.0,240.0
254,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,15,5,188.0,11.873684210526315,9.0,55.0,240.0
255,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,15,6,188.0,11.75,9.0,55.0,240.0
256,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,16,1,189.0,11.690721649484535,9.0,55.0,240.0
257,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,16,2,190.0,11.63265306122449,9.0,55.0,240.0
258,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,16,3,191.0,11.575757575757576,9.0,55.0,240.0
259,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,16,4,193.0,11.58,9.0,55.0,240.0
260,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,16,5,194.0,11.524752475247524,9.0,55.0,240.0
261,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,16,6,195.0,11.470588235294118,9.0,55.0,240.0
264,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,17,1,197.0,11.475728155339805,9.0,55.0,240.0
265,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,17,2,201.0,11.596153846153847,9.0,55.0,240.0
266,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,17,3,202.0,11.542857142857143,9.0,55.0,240.0
267,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,17,4,202.0,11.433962264150944,9.0,55.0,240.0
268,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,17,5,203.0,11.383177570093459,9.0,55.0,240.0
269,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,17,6,207.0,11.5,9.0,55.0,240.0
270,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,18,1,209.0,11.504587155963304,9.0,55.0,240.0
271,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,18,2,209.0,11.399999999999999,9.0,55.0,240.0
272,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,18,3,210.0,11.35135135135135,9.0,55.0,240.0
273,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,18,4,211.0,11.303571428571429,9.0,55.0,240.0
274,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,18,5,217.0,11.522123893805311,9.0,55.0,240.0
275,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,18,6,218.0,11.473684210526315,9.0,55.0,240.0
277,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,19,1,224.0,11.68695652173913,8.0,55.0,240.0
278,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,19,2,224.0,11.586206896551724,8.0,55.0,240.0
279,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,19,3,225.0,11.538461538461538,8.0,55.0,240.0
280,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,19,4,231.0,11.745762711864407,8.0,55.0,240.0
281,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,19,5,232.0,11.697478991596638,8.0,55.0,240.0
282,Rawalpindi Cricket Stadium,Peshawar Zalmi,Quetta Gladiators,19,6,236.0,11.799999999999999,8.0,55.0,240.0
284,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,5,1,29.0,5.612903225806451,8.0,29.0,136.0
285,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,5,2,29.0,5.4375,8.0,29.0,136.0
286,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,5,3,33.0,6.0,8.0,29.0,136.0
287,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,5,4,33.0,5.823529411764706,8.0,29.0,136.0
288,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,5,5,34.0,5.828571428571428,8.0,29.0,136.0
289,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,5,6,38.0,6.333333333333334,8.0,29.0,136.0
290,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,6,1,38.0,6.162162162162161,8.0,29.0,136.0
291,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,6,2,44.0,6.947368421052632,8.0,29.0,136.0
292,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,6,3,44.0,6.769230769230769,8.0,29.0,136.0
293,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,6,4,45.0,6.75,8.0,29.0,136.0
294,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,6,5,45.0,6.585365853658537,8.0,29.0,136.0
295,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,6,6,45.0,6.428571428571429,7.0,29.0,136.0
296,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,7,1,46.0,6.41860465116279,7.0,29.0,136.0
297,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,7,2,46.0,6.2727272727272725,7.0,29.0,136.0
298,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,7,3,46.0,6.133333333333333,7.0,29.0,136.0
299,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,7,4,46.0,6.0,6.0,29.0,136.0
300,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,7,5,46.0,5.872340425531915,6.0,29.0,136.0
301,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,7,6,46.0,5.75,6.0,29.0,136.0
302,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,8,1,47.0,5.755102040816326,6.0,29.0,136.0
303,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,8,2,51.0,6.12,6.0,29.0,136.0
304,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,8,3,52.0,6.117647058823529,6.0,29.0,136.0
305,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,8,4,53.0,6.115384615384615,6.0,29.0,136.0
306,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,8,5,54.0,6.113207547169811,6.0,29.0,136.0
307,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,8,6,55.0,6.111111111111112,6.0,29.0,136.0
310,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,9,1,62.0,6.763636363636364,6.0,29.0,136.0
311,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,9,2,63.0,6.75,6.0,29.0,136.0
312,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,9,3,63.0,6.631578947368421,6.0,29.0,136.0
313,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,9,4,64.0,6.620689655172414,6.0,29.0,136.0
314,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,9,5,64.0,6.508474576271187,6.0,29.0,136.0
315,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,9,6,65.0,6.5,6.0,29.0,136.0
316,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,10,1,66.0,6.491803278688526,6.0,29.0,136.0
317,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,10,2,66.0,6.387096774193548,5.0,29.0,136.0
318,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,10,3,66.0,6.2857142857142865,5.0,29.0,136.0
319,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,10,4,66.0,6.1875,5.0,29.0,136.0
320,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,10,5,66.0,6.092307692307692,5.0,29.0,136.0
321,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,10,6,67.0,6.090909090909091,5.0,29.0,136.0
323,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,11,1,68.0,6.08955223880597,5.0,29.0,136.0
324,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,11,2,69.0,6.088235294117647,5.0,29.0,136.0
325,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,11,3,69.0,6.0,5.0,29.0,136.0
326,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,11,4,69.0,5.914285714285715,5.0,29.0,136.0
327,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,11,5,69.0,5.830985915492958,5.0,29.0,136.0
328,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,11,6,70.0,5.833333333333333,5.0,29.0,136.0
329,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,12,1,71.0,5.835616438356165,5.0,29.0,136.0
330,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,12,2,75.0,6.081081081081082,5.0,29.0,136.0
331,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,12,3,76.0,6.08,5.0,29.0,136.0
332,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,12,4,76.0,6.0,5.0,29.0,136.0
333,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,12,5,77.0,6.0,5.0,29.0,136.0
334,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,12,6,77.0,5.923076923076923,5.0,29.0,136.0
335,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,13,1,77.0,5.848101265822785,5.0,29.0,136.0
336,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,13,2,78.0,5.85,5.0,29.0,136.0
337,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,13,3,78.0,5.777777777777778,4.0,29.0,136.0
338,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,13,4,78.0,5.7073170731707314,4.0,29.0,136.0
339,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,13,5,78.0,5.63855421686747,4.0,29.0,136.0
340,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,13,6,78.0,5.571428571428571,4.0,29.0,136.0
341,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,14,1,78.0,5.5058823529411764,4.0,29.0,136.0
342,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,14,2,80.0,5.5813953488372094,4.0,29.0,136.0
343,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,14,3,84.0,5.793103448275862,4.0,29.0,136.0
344,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,14,4,84.0,5.7272727272727275,4.0,29.0,136.0
345,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,14,5,84.0,5.662921348314606,4.0,29.0,136.0
346,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,14,6,88.0,5.866666666666666,4.0,29.0,136.0
347,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,15,1,89.0,5.868131868131868,4.0,29.0,136.0
348,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,15,2,93.0,6.065217391304348,4.0,29.0,136.0
349,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,15,3,94.0,6.064516129032258,4.0,29.0,136.0
350,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,15,4,95.0,6.063829787234043,4.0,29.0,136.0
351,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,15,5,101.0,6.378947368421052,4.0,29.0,136.0
352,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,15,6,107.0,6.6875,4.0,29.0,136.0
354,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,16,1,109.0,6.742268041237113,4.0,29.0,136.0
355,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,16,2,109.0,6.673469387755102,3.0,29.0,136.0
356,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,16,3,110.0,6.666666666666667,3.0,29.0,136.0
357,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,16,4,110.0,6.6000000000000005,3.0,29.0,136.0
358,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,16,5,111.0,6.594059405940595,3.0,29.0,136.0
359,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,16,6,111.0,6.529411764705882,3.0,29.0,136.0
360,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,17,1,117.0,6.815533980582524,3.0,29.0,136.0
361,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,17,2,121.0,6.980769230769232,3.0,29.0,136.0
362,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,17,3,125.0,7.142857142857142,3.0,29.0,136.0
363,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,17,4,129.0,7.30188679245283,3.0,29.0,136.0
364,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,17,5,131.0,7.345794392523365,3.0,29.0,136.0
365,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,17,6,132.0,7.333333333333334,3.0,29.0,136.0
366,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,18,1,132.0,7.2660550458715605,3.0,29.0,136.0
367,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,18,2,132.0,7.199999999999999,3.0,29.0,136.0
368,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,18,3,132.0,7.135135135135135,3.0,29.0,136.0
369,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,18,4,132.0,7.071428571428571,3.0,29.0,136.0
370,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,18,5,133.0,7.061946902654867,3.0,29.0,136.0
371,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,18,6,134.0,7.052631578947369,3.0,29.0,136.0
372,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,19,1,134.0,6.991304347826087,2.0,29.0,136.0
373,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,19,2,134.0,6.931034482758621,2.0,29.0,136.0
374,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,19,3,134.0,6.871794871794871,1.0,29.0,136.0
375,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,19,4,134.0,6.813559322033899,1.0,29.0,136.0
376,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,19,5,135.0,6.80672268907563,1.0,29.0,136.0
377,Sharjah Cricket Stadium,Peshawar Zalmi,Islamabad United,19,6,136.0,6.8,1.0,29.0,136.0
378,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,5,1,72.0,13.935483870967744,10.0,72.0,206.0
379,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,5,2,72.0,13.5,10.0,72.0,206.0
380,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,5,3,73.0,13.272727272727272,10.0,72.0,206.0
381,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,5,4,73.0,12.882352941176471,9.0,72.0,206.0
382,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,5,5,74.0,12.685714285714287,9.0,72.0,206.0
383,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,5,6,74.0,12.333333333333332,9.0,72.0,206.0
384,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,6,1,75.0,12.162162162162163,9.0,72.0,206.0
385,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,6,2,79.0,12.473684210526315,9.0,72.0,206.0
386,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,6,3,81.0,12.461538461538463,9.0,72.0,206.0
387,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,6,4,81.0,12.149999999999999,9.0,72.0,206.0
388,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,6,5,88.0,12.878048780487806,9.0,72.0,206.0
389,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,6,6,94.0,13.428571428571429,9.0,72.0,206.0
391,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,7,1,98.0,13.674418604651162,9.0,72.0,206.0
392,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,7,2,98.0,13.363636363636363,9.0,72.0,206.0
393,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,7,3,99.0,13.200000000000001,9.0,72.0,206.0
394,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,7,4,100.0,13.043478260869565,9.0,72.0,206.0
395,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,7,5,100.0,12.76595744680851,9.0,72.0,206.0
396,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,7,6,100.0,12.5,9.0,72.0,206.0
397,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,8,1,100.0,12.244897959183675,9.0,72.0,206.0
398,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,8,2,102.0,12.24,9.0,72.0,206.0
399,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,8,3,103.0,12.117647058823529,9.0,72.0,206.0
400,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,8,4,109.0,12.576923076923077,9.0,72.0,206.0
401,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,8,5,110.0,12.452830188679245,9.0,72.0,206.0
402,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,8,6,111.0,12.333333333333332,9.0,72.0,206.0
403,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,9,1,111.0,12.10909090909091,9.0,72.0,206.0
404,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,9,2,112.0,12.0,9.0,72.0,206.0
405,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,9,3,113.0,11.894736842105264,9.0,72.0,206.0
406,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,9,4,113.0,11.689655172413794,8.0,72.0,206.0
407,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,9,5,114.0,11.59322033898305,8.0,72.0,206.0
408,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,9,6,115.0,11.5,8.0,72.0,206.0
410,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,10,1,117.0,11.508196721311474,8.0,72.0,206.0
411,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,10,2,117.0,11.322580645161292,8.0,72.0,206.0
412,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,10,3,121.0,11.523809523809524,8.0,72.0,206.0
413,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,10,4,121.0,11.34375,8.0,72.0,206.0
414,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,10,5,122.0,11.26153846153846,8.0,72.0,206.0
415,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,10,6,123.0,11.181818181818182,8.0,72.0,206.0
416,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,11,1,124.0,11.104477611940299,8.0,72.0,206.0
417,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,11,2,124.0,10.941176470588236,8.0,72.0,206.0
418,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,11,3,124.0,10.782608695652174,8.0,72.0,206.0
419,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,11,4,128.0,10.971428571428572,8.0,72.0,206.0
420,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,11,5,129.0,10.901408450704226,8.0,72.0,206.0
421,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,11,6,130.0,10.833333333333334,8.0,72.0,206.0
422,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,12,1,134.0,11.013698630136986,8.0,72.0,206.0
423,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,12,2,135.0,10.945945945945946,8.0,72.0,206.0
424,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,12,3,135.0,10.8,7.0,72.0,206.0
425,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,12,4,136.0,10.736842105263158,7.0,72.0,206.0
426,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,12,5,137.0,10.675324675324676,7.0,72.0,206.0
427,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,12,6,138.0,10.615384615384615,7.0,72.0,206.0
428,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,13,1,139.0,10.556962025316455,7.0,72.0,206.0
429,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,13,2,145.0,10.875,7.0,72.0,206.0
430,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,13,3,151.0,11.185185185185185,7.0,72.0,206.0
431,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,13,4,152.0,11.121951219512196,7.0,72.0,206.0
432,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,13,5,153.0,11.060240963855422,7.0,72.0,206.0
433,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,13,6,153.0,10.928571428571429,7.0,72.0,206.0
434,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,14,1,154.0,10.870588235294118,7.0,72.0,206.0
435,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,14,2,156.0,10.883720930232558,7.0,72.0,206.0
436,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,14,3,157.0,10.827586206896552,7.0,72.0,206.0
437,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,14,4,163.0,11.113636363636363,7.0,72.0,206.0
438,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,14,5,164.0,11.0561797752809,7.0,72.0,206.0
439,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,14,6,165.0,11.0,7.0,72.0,206.0
440,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,15,1,165.0,10.87912087912088,6.0,72.0,206.0
441,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,15,2,166.0,10.826086956521738,6.0,72.0,206.0
442,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,15,3,167.0,10.774193548387096,6.0,72.0,206.0
443,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,15,4,168.0,10.72340425531915,6.0,72.0,206.0
444,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,15,5,169.0,10.673684210526316,6.0,72.0,206.0
445,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,15,6,170.0,10.625,6.0,72.0,206.0
446,"Gaddafi Stadium, Lahore",Peshawar Zalmi,Islamabad United,16,1,174.0,10.762886597938145,6.0,72.0,206.0
